earnings_date,report_time,symbol,company_name,exchange,country,fiscal_quarter_ending,consensus_eps_forecast,number_of_estimates,last_year_report_date,last_year_eps,eps_yoy_change_pct,earnings_expectation,nasdaq_market_cap,price,daily_change_pct,volume,technical_market_cap,52_week_low,52_week_high,distance_from_52w_low_pct,distance_from_52w_high_pct,rsi_14,rsi_signal,macd,macd_signal_line,macd_direction,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,trend_structure,bollinger_lower,bollinger_upper,bollinger_position,stochastic_k,stochastic_d,adx,adx_plus_di,adx_minus_di,cci_20,momentum,vwma,atr_14,atr_pct,relative_volume_10d,return_1m_pct,return_3m_pct,return_6m_pct,technical_rating_score,technical_rating,bullish_bearish_signal,moving_average_rating,oscillator_rating,future_bias_not_forecast,one_month_scenario_low,one_month_scenario_high,scenario_range_pct,data_status,earnings_source,technical_source,captured_at_utc
2026-09-11,Pre-market,RENT,"Rent the Runway, Inc.",NASDAQ,United States,Jul/2026,,8.0,N/A,-6.55,,Insufficient EPS comparison,131322936.0,3.805,-2.68542199488491,30061.0,127796367.0,2.875,10.13,32.34782608695652,-62.438302073050345,57.097790272597265,Neutral,0.07144041504105081,0.05868601300435462,Bullish,3.669249999999997,3.479899999999999,5.022350000000002,3.666348714161692,3.634490018099673,4.55942762341633,Mixed,3.4683949527641853,3.8701050472358083,Upper third,82.54684508314865,70.71205243494035,12.074804819119214,21.160931028316405,13.10057968614708,149.95707101680745,0.0050000000000003375,3.691658080393556,0.19496886463004345,5.124017467281037,0.7319846692542575,4.246575342465761,10.289855072463768,-24.950690335305723,0.15454545454545454,Buy,Neutral,Buy,Neutral,Neutral / mixed technical bias,2.9115404196732277,4.698459580326773,23.481197906091257,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-11,https://www.tradingview.com/symbols/NASDAQ-RENT/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,AXR,AMREP Corporation,NYSE,United States,Jul/2026,,,N/A,0.87,,Insufficient EPS comparison,122258536.0,23.14,0.7839721254355388,2296.0,123217006.0,17.61,29.01,31.402612152186272,-20.23440193036884,49.63862255443654,Neutral,-0.16001408088277458,-0.2646304145462178,Bullish,22.780000000000015,23.828200000000006,24.034200000000013,23.031727040121673,23.676545965897354,24.26011600054994,Negative / mixed,21.901774516426656,23.658225483573375,Upper third,67.10364145658258,68.48926237161525,19.583281642775624,15.673431814831673,23.04389078634588,44.09873683222737,0.14000000000000057,22.53846150698245,0.5994027801905307,2.5903318072192336,0.35083966199593536,2.434705621956621,-10.170807453416153,-5.280392959476051,0.09090909090909091,Neutral,Neutral,Unavailable,Buy,Neutral / mixed technical bias,20.393191388009917,25.886808611990084,11.870391581633896,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NYSE-AXR/,2026-09-06T07:14:29+00:00
2026-09-10,Time not supplied,OCC,Optical Cable Corporation,NASDAQ,United States,Jul/2026,0.2,1.0,9/11/2025,0.04,400.0,Forecast EPS growth,115723176.0,13.85,5.6445461479786445,210227.0,122255230.0,4.02,27.9799,244.52736318407963,-50.500180486706526,45.85042009380476,Neutral,-0.658952159775108,-0.5988734395383852,Bearish,14.598749999999999,15.340200000000003,10.723099999999995,14.178732596967974,14.831158759817901,11.873111364001694,Mixed,11.509501102614115,17.68799889738588,Middle third,10.7132222424527,6.575446556740816,9.466309853743988,23.797522941012417,21.726461156855954,-47.470654075202305,,14.992298472477463,1.0861922940446413,7.84254363931149,1.5486791507668733,-12.230671736375157,-0.18018018018018275,120.54140127388533,-0.13333333333333333,Sell,Neutral,Sell,Unavailable,Neutral / mixed technical bias,8.8724415932627,18.8275584067373,35.93904986813935,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-OCC/,2026-09-06T07:14:29+00:00
2026-09-24,Time not supplied,PZG,Paramount Gold Nevada Corp.,AMEX,United States,Jun/2026,,11.0,N/A,-0.04,,Insufficient EPS comparison,122671664.0,1.41,-1.3986013986014,174689.0,120955981.0,0.95,2.71,48.421052631578945,-47.97047970479705,50.0278135759404,Neutral,0.027198274443204218,0.051491944380043744,Bearish,1.4874999999999996,1.2987999999999993,1.5044499999999996,1.4287557788150322,1.3726180246426631,1.3571534225958446,Mixed,1.35914502347008,1.6158549765299193,Lower third,29.885057471264314,20.640448840869407,30.352285668009944,27.014241970748653,20.519773403522645,-109.10369535538022,-0.1200000000000001,1.505982795559716,0.08543151820234471,6.058972922152107,0.26557194070212403,13.709677419354833,6.0150375939849505,-40.50632911392405,0.02121212121212121,Neutral,Neutral,Buy,Neutral,Neutral / mixed technical bias,1.0185036011027577,1.8014963988972421,27.765702049449807,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-24,https://www.tradingview.com/symbols/AMEX-PZG/,2026-09-06T07:14:29+00:00
2026-09-09,After hours,LAKE,"Lakeland Industries, Inc.",NASDAQ,United States,Jul/2026,-0.02,1.0,9/09/2025,0.36,-105.55555555555556,Forecast swing to loss,119712960.0,11.95,-1.483924154987646,21854.0,117936513.0,7.15,17.9977,67.13286713286712,-33.60262700233918,54.88771754051356,Neutral,0.10973591119176085,0.10646023061937103,Bullish,11.798749999999998,11.527699999999992,10.347850000000008,11.748840574556072,11.443393672202033,11.469863490410239,Bullish alignment,11.25860302925964,12.338896970740356,Middle third,75.26881720430107,66.64308621014905,10.50456248431566,22.12700728529773,17.49296807092966,54.61602439700508,0.6999999999999993,11.775418289120557,0.457421162192892,3.827792152241774,0.49777692742214696,-0.3336113427856624,21.81447502548419,37.9907621247113,0.4666666666666667,Buy,Bullish,Strong Buy,Unavailable,Bullish technical bias,9.8538328997764,14.046167100223599,17.541147282205856,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NASDAQ-LAKE/,2026-09-06T07:14:29+00:00
2026-09-14,Pre-market,CODA,"Coda Octopus Group, Inc.",NASDAQ,United States,Jul/2026,,3.0,N/A,0.11,,Insufficient EPS comparison,113033152.0,10.17,1.4970059880239557,27061.0,114725269.99999999,7.61,17.28,33.639947437582116,-41.145833333333336,50.461831854555896,Neutral,-0.036561120011315396,-0.023713108047476086,Bearish,10.174249999999988,10.046100000000003,11.015424999999995,10.13742794611643,10.279605644566786,10.498275810325937,Mixed,9.837125764738063,10.511374235261913,Middle third,28.29904201266852,22.41620976291819,8.667093790566234,18.38894520236722,18.03075412584621,-33.00674615381686,0.07499999999999929,10.154612071708653,0.36082977021346924,3.5479820079987143,0.39184142737373134,-2.7724665391969494,-18.83479648842777,-27.357142857142858,-0.045454545454545456,Neutral,Neutral,Unavailable,Neutral,Neutral / mixed technical bias,8.516470265003255,11.823529734996745,16.258896115995526,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-14,https://www.tradingview.com/symbols/NASDAQ-CODA/,2026-09-06T07:14:29+00:00
2026-09-14,Pre-market,RFIL,"RF Industries, Ltd.",NASDAQ,United States,Jul/2026,0.18,2.0,9/11/2025,0.09,100.0,Forecast EPS growth,110465880.0,10.51,3.241650294695482,86228.0,114009972.0,5.5401,22.3,89.70776700781575,-52.869955156950674,37.17214028965001,Neutral,-0.9307918178913521,-0.9359462322513539,Bullish,11.514499999999995,13.59979999999999,12.089875000000001,11.300157085533606,12.904940991073477,12.343771439501394,Negative / mixed,9.05763634891942,13.97136365108057,Lower third,12.512423116467913,7.681963013508181,35.88618281395511,15.422232796081406,30.307913730721484,-66.10083702074436,-0.6699999999999999,11.75077785008738,0.7092824039114615,6.74864323417185,0.5692368629522049,-23.11631309436723,-41.448467966573816,-8.608695652173916,-0.19696969696969696,Sell,Neutral,Strong Sell,Buy,Neutral / mixed technical bias,7.259659694975486,13.760340305024513,30.926168458844096,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-14,https://www.tradingview.com/symbols/NASDAQ-RFIL/,2026-09-06T07:14:29+00:00
2026-09-18,Time not supplied,TRT,Trio-Tech International,AMEX,United States,Jun/2026,,,N/A,0.02,,Insufficient EPS comparison,104665400.0,10.51,1.5458937198067646,73405.0,108236707.0,2.56,21.38,310.546875,-50.84190832553788,48.990419529270504,Neutral,-0.14400955921485092,-0.10159096325180039,Bearish,10.772500000000003,10.569,8.54259650000001,10.538550107758615,10.714396972006412,8.857025466183835,Mixed,9.607495708162414,11.937504291837591,Middle third,35.11328975517708,26.457974528310853,10.309814295527858,24.45263540537528,17.989627264952485,-19.77946788049941,-0.4900000000000002,10.943310008056905,0.761825699528574,7.248579443659126,0.5538478485910286,-8.369659982563215,-13.85245901639344,96.81647940074906,-0.06666666666666667,Neutral,Neutral,Sell,Unavailable,Neutral / mixed technical bias,7.018876065547626,14.001123934452373,33.217163981468836,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-18,https://www.tradingview.com/symbols/AMEX-TRT/,2026-09-06T07:14:29+00:00
2026-09-09,After hours,KEQU,Kewaunee Scientific Corporation,NASDAQ,United States,Jul/2026,,1.0,N/A,1.1,,Insufficient EPS comparison,105631088.0,36.99,0.5163043478261001,1076.0,106106225.00000001,33.273,57.88,11.171219908033535,-36.09191430545957,50.32081127646384,Neutral,0.1392204006210065,0.1727572230602586,Bearish,36.88825,36.66899600000004,37.74231499999998,37.012811126403385,36.91851117222118,38.5312371139019,Mixed,35.56641311520589,38.21008688479411,Middle third,23.333333333333346,31.592592592592638,16.84529450967745,28.33556277602282,24.554481027854735,-2.1335912219544717,-0.0799999999999983,36.8573738029541,0.7706494039087299,2.083399307674317,0.4008941877794337,2.1541010770505418,0.701562385148765,-9.338235294117636,-0.045454545454545456,Neutral,Neutral,Unavailable,Neutral,Neutral / mixed technical bias,33.45844077231565,40.52155922768436,9.54733503023615,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NASDAQ-KEQU/,2026-09-06T07:14:29+00:00
2026-09-09,Time not supplied,ANIX,"Anixa Biosciences, Inc.",NASDAQ,United States,Jul/2026,-0.08,1.0,9/10/2025,-0.07,-14.285714285714276,Forecast EPS decline,103770344.0,3.07,0.6557377049180334,368209.0,104450803.0,2.32,5.4566,32.327586206896555,-43.737858739874646,37.4839692846271,Neutral,-0.043316080201002194,0.02509806663248182,Bearish,3.3927499999999915,3.3416999999999994,3.164550000000005,3.3600767816323316,3.2905615453062436,3.1631135037313567,Negative / mixed,2.9605292809220836,3.8249707190778994,Lower third,6.583272806036059,12.588008463857584,19.636292812294247,13.839433835047316,23.072700182429386,-130.54586175555414,-0.6400000000000001,3.414447121131369,0.22524508490955117,7.336973449822513,1.1455521958628594,-10.364963503649635,17.175572519083957,4.778156996587019,-0.3333333333333333,Sell,Bearish,Strong Sell,Unavailable,Bearish technical bias,2.0377973484852263,4.102202651514773,33.62223620569295,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NASDAQ-ANIX/,2026-09-06T07:14:29+00:00
2026-09-15,Pre-market,VRA,"Vera Bradley, Inc.",NASDAQ,United States,Jul/2026,-0.08,1.0,9/11/2025,-0.02,-300.0,Forecast EPS decline,93277464.0,3.35,2.1341463414634236,89916.0,95268140.0,1.39,4.39,141.00719424460434,-23.69020501138951,50.44628097580921,Neutral,-0.05909188733992421,-0.08532663520055991,Bullish,3.2555000000000014,3.5416000000000007,3.1966249999999996,3.3057737460283674,3.427334019544507,3.2804214697996943,Mixed,3.045407163377844,3.4655928366221587,Upper third,58.97435897435894,52.00571272922692,18.07692021749687,17.08790381670048,18.56083147339048,47.22414190278482,0.20000000000000018,3.2631708089253624,0.14880740396989264,4.442012058802765,1.1730678157815428,-4.285714285714283,3.0769230769230798,29.343629343629356,0.13333333333333333,Buy,Neutral,Buy,Unavailable,Neutral / mixed technical bias,2.668078807338095,4.031921192661906,20.355856497370304,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-15,https://www.tradingview.com/symbols/NASDAQ-VRA/,2026-09-06T07:14:29+00:00
2026-09-21,Time not supplied,ISPR,Ispire Technology Inc.,NASDAQ,United States,Jun/2026,-0.02,1.0,9/15/2025,-0.26,92.3076923076923,Forecast EPS growth,87247080.0,1.54,1.3157894736842117,6000.0,88395066.0,1.01,3.87,52.475247524752476,-60.20671834625323,50.74550114261977,Neutral,-0.025014558873337256,-0.03222910451906965,Bullish,1.5299999999999987,1.5286000000000015,2.058475,1.5174600143552959,1.5688330678763005,2.0093832837989725,Mixed,1.3398421708158843,1.720157829184113,Middle third,51.259868576561246,42.670757335343914,17.40422087462096,23.03665525140088,12.676474769638913,-12.190339087063181,0.050000000000000044,1.5212564887386988,0.1452968904946544,9.434863019133404,0.40831603661233795,-2.531645569620255,-7.784431137724545,-18.08510638297872,0.045454545454545456,Neutral,Neutral,Unavailable,Neutral,Neutral / mixed technical bias,0.8741660010665365,2.2058339989334637,43.23597395671841,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-21,https://www.tradingview.com/symbols/NASDAQ-ISPR/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,UPXI,"Upexi, Inc.",NASDAQ,United States,Jun/2026,,,N/A,,,Insufficient EPS comparison,78594024.0,1.07,,1828562.0,84211532.0,0.54,7.75,98.14814814814814,-86.19354838709677,58.064276910824915,Neutral,0.058853564432631456,0.051976042281700156,Bullish,0.9526049999999999,0.8788119999999999,1.3314075000000012,0.9841461879861396,0.9480558141384466,1.8241012888913284,Mixed,0.6813709278409061,1.2238390721590937,Upper third,60.55361867438313,60.971850138027044,24.108596643994176,31.061803740979403,18.807493948008293,58.58463543049751,-0.010000000000000009,1.024839928606258,0.0827415770692598,7.732857670024281,0.33547371208147286,28.4976582202474,9.183673469387763,16.304347826086957,0.31212121212121213,Buy,Neutral,Strong Buy,Neutral,Neutral / mixed technical bias,0.6908304599600946,1.4491695400399056,35.43640561120611,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NASDAQ-UPXI/,2026-09-06T07:14:29+00:00
2026-09-10,Pre-market,VNCE,Vince Holding Corp.,NASDAQ,United States,Jul/2026,0.27,2.0,9/10/2025,0.38,-28.947368421052627,Forecast EPS decline,80681008.0,6.4,1.9108280254777086,64514.0,82222682.0,1.46,8.2,338.3561643835617,-21.95121951219511,49.497998464458355,Neutral,0.06579384960245882,0.08315972572437633,Bearish,6.3759999999999994,6.4681000000000015,4.260934999999998,6.472563981594666,6.233524655053437,4.666589423227828,Mixed,5.386567839617062,7.3654321603829365,Middle third,23.361823361823387,26.970560303893674,15.205721010826261,25.467453784725336,25.32873746944932,-17.51248988452653,0.15000000000000036,6.829189109716052,0.4831369272224228,7.549014487850355,0.483650174151247,-5.465288035450506,45.12471655328799,135.2941176470588,-0.024242424242424246,Neutral,Neutral,Buy,Sell,Neutral / mixed technical bias,4.185988459974878,8.614011540025123,34.593930312892546,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-VNCE/,2026-09-06T07:14:29+00:00
2026-09-29,Time not supplied,INTG,The Intergroup Corporation,NASDAQ,United States,Jun/2026,,1.0,N/A,-0.76,,Insufficient EPS comparison,77701040.0,36.17,0.027654867256651318,82455.0,77722527.99999999,16.8816,52.0,114.25694246990807,-30.44230769230769,57.643563445621936,Neutral,0.2821933149446565,-0.11974492526633901,Bullish,34.43049999999995,36.3199,34.25277649999997,34.58928573384473,35.23627658818969,33.257842756680695,Mixed,31.88388283206823,36.977117167931674,Upper third,76.90923639700482,67.45157118780146,12.86488701843505,14.788384622052149,12.352968337812058,78.58759098509235,4.160000000000004,34.81557995220467,2.705002554658798,7.478580466294714,0.6351491566393134,16.865912762520203,6.039284667253011,9.572856710087864,0.4242424242424242,Buy,Neutral,Strong Buy,Buy,Neutral / mixed technical bias,23.774121038227136,48.56587896177287,34.27116107761366,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-29,https://www.tradingview.com/symbols/NASDAQ-INTG/,2026-09-06T07:14:29+00:00
2026-09-17,Time not supplied,RSSS,"Research Solutions, Inc",NASDAQ,United States,Jun/2026,0.03,1.0,9/18/2025,0.07,-57.14285714285715,Forecast EPS decline,72392048.0,2.23,1.3636363636363547,48317.0,74587998.0,2.0,4.12,11.5,-45.87378640776699,51.09686886001109,Neutral,-0.00564679015891878,-0.005075680028454417,Bearish,2.2222499999999963,2.2376999999999976,2.4802250000000035,2.218111504632662,2.239066193063847,2.4622198346004667,Negative / mixed,2.1291653610949113,2.3153346389050813,Middle third,33.650793650793766,26.230158730158838,14.489581583074699,19.440273529658736,13.900697335822631,23.210256974631772,-0.020000000000000018,2.2285363306916715,0.07566669984610574,3.393125553637029,2.0697646524618536,0.4504504504504408,-0.8888888888888897,-7.468879668049798,-0.024242424242424246,Neutral,Neutral,Buy,Sell,Neutral / mixed technical bias,1.883251620367717,2.576748379632283,15.549254692030628,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-17,https://www.tradingview.com/symbols/NASDAQ-RSSS/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,NTRB,Nutriband Inc.,NASDAQ,United States,Jul/2026,,7.0,N/A,-2.12,,Insufficient EPS comparison,68438184.0,5.97,6.0390763765541715,96192.0,72571216.00000001,2.8,8.6259,113.21428571428571,-30.78983062636942,79.39691697282153,Overbought,0.5592763562830356,0.41025223406126504,Bullish,4.15642,3.469768000000002,3.961794999999999,4.353993864070241,3.802336023989104,4.146376752447852,Positive / mixed,2.450600042794652,5.862239957205348,At/above upper band,82.4805909111632,67.54362990089719,45.5034377734806,47.61669508982053,9.354133229656759,147.29927411732965,1.3035999999999994,5.03730525559679,0.4237073646052479,7.097275789032628,1.3986009918970357,106.5743944636678,65.83333333333333,43.165467625899275,0.5121212121212121,Strong Buy,Bullish,Strong Buy,Neutral,Bullish technical bias,4.028328929186198,7.911671070813801,32.52380353121945,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NASDAQ-NTRB/,2026-09-06T07:14:29+00:00
2026-09-21,Time not supplied,CSBR,"Champions Oncology, Inc.",NASDAQ,United States,Jul/2026,,1.0,N/A,-0.03,,Insufficient EPS comparison,73490056.0,5.22,-1.1363636363636458,10946.0,72524427.00000001,4.83,8.74,8.074534161490687,-40.2745995423341,50.48992611233898,Neutral,-0.09625196748425058,-0.15669161320670982,Bullish,5.044504999999998,5.511623999999997,6.085147999999999,5.142760766813557,5.4047113854510735,5.998301136893541,Negative / mixed,4.843443760821309,5.245566239178688,Upper third,60.929557007988414,51.222464294359746,16.944142247409314,24.931053369456308,16.894399783587247,146.48551254796257,0.2599,5.065084070448287,0.25562832509672273,4.89709435051193,1.8976457127006692,-2.7932960893854815,-7.936507936507939,-11.37521222410866,-0.06666666666666667,Neutral,Neutral,Sell,Unavailable,Neutral / mixed technical bias,4.048563850469488,6.391436149530511,22.441305546561523,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-21,https://www.tradingview.com/symbols/NASDAQ-CSBR/,2026-09-06T07:14:29+00:00
